구분,질문,답변
동작구 신대방동 전세,동작구 신대방동에 연립다세대 전세 보여주세요.,동작구 신대방동에 있는 2009년에 지어진 현대하이츠F동 연립다세대은/는 1.0층 72.18m²(임대면적) 기준으로 보증금 5000만원 전세로 거래되었습니다.
강서구 방화동 월세,강서구 방화동에 오피스텔 월세 보여주세요.,강서구 방화동에 있는 2003년에 지어진 벽산에어트리움 오피스텔은/는 4.0층 28.03m²(임대면적) 기준으로 보증금 9000만원 임대료는 15만원에 월세로 거래되었습니다.
동작구 사당동 전세,동작구 사당동에 연립다세대 전세 보여주세요.,동작구 사당동에 있는 2023년에 지어진 이수신현빌 연립다세대은/는 2.0층 28.47m²(임대면적) 기준으로 보증금 33000만원 전세로 거래되었습니다.
강동구 고덕동 전세,강동구 고덕동에 아파트 전세 보여주세요.,강동구 고덕동에 있는 2016년에 지어진 래미안힐스테이트고덕 아파트은/는 13.0층 109.81m²(임대면적) 기준으로 보증금 115000만원 전세로 거래되었습니다.
강동구 성내동 전세,강동구 성내동에 아파트 전세 보여주세요.,강동구 성내동에 있는 2020년에 지어진 집앤사비카 아파트은/는 2.0층 18.45m²(임대면적) 기준으로 보증금 20000만원 전세로 거래되었습니다.
은평구 불광동 전세,은평구 불광동에 아파트 전세 보여주세요.,은평구 불광동에 있는 2019년에 지어진 베로니스 아파트은/는 10.0층 28.84m²(임대면적) 기준으로 보증금 22000만원 전세로 거래되었습니다.
용산구 원효로1가 전세,용산구 원효로1가에 오피스텔 전세 보여주세요.,용산구 원효로1가에 있는 2019년에 지어진 하람 휴 오피스텔은/는 7.0층 24.29m²(임대면적) 기준으로 보증금 25200만원 전세로 거래되었습니다.
중랑구 상봉동 전세,중랑구 상봉동에 오피스텔 전세 보여주세요.,중랑구 상봉동에 있는 2018년에 지어진 미소플러스 오피스텔은/는 3.0층 24.09m²(임대면적) 기준으로 보증금 15750만원 전세로 거래되었습니다.
구로구 천왕동 월세,구로구 천왕동에 아파트 월세 보여주세요.,구로구 천왕동에 있는 2011년에 지어진 천왕이펜하우스4단지 아파트은/는 3.0층 49.58m²(임대면적) 기준으로 보증금 4503만원 임대료는 31만원에 월세로 거래되었습니다.
양천구 목동 전세,양천구 목동에 아파트 전세 보여주세요.,양천구 목동에 있는 2015년에 지어진 목동센트럴푸르지오 아파트은/는 3.0층 57.96m²(임대면적) 기준으로 보증금 31548만원 전세로 거래되었습니다.
송파구 오금동 월세,송파구 오금동에 아파트 월세 보여주세요.,송파구 오금동에 있는 2009년에 지어진 올림픽파크센트레빌 아파트은/는 11.0층 84.16m²(임대면적) 기준으로 보증금 65000만원 임대료는 40만원에 월세로 거래되었습니다.
서초구 잠원동 전세,서초구 잠원동에 아파트 전세 보여주세요.,서초구 잠원동에 있는 2016년에 지어진 래미안신반포팰리스 아파트은/는 6.0층 59.99m²(임대면적) 기준으로 보증금 60273만원 전세로 거래되었습니다.
양천구 신월동 전세,양천구 신월동에 연립다세대 전세 보여주세요.,양천구 신월동에 있는 2019년에 지어진 예담채 연립다세대은/는 3.0층 29.8m²(임대면적) 기준으로 보증금 16500만원 전세로 거래되었습니다.
노원구 월계동 전세,노원구 월계동에 아파트 전세 보여주세요.,노원구 월계동에 있는 1986년에 지어진 미성 아파트은/는 13.0층 50.14m²(임대면적) 기준으로 보증금 24000만원 전세로 거래되었습니다.
은평구 불광동 전세,은평구 불광동에 연립다세대 전세 보여주세요.,은평구 불광동에 있는 2019년에 지어진 클로버빌 연립다세대은/는 3.0층 54.05m²(임대면적) 기준으로 보증금 29300만원 전세로 거래되었습니다.
강서구 마곡동 전세,강서구 마곡동에 아파트 전세 보여주세요.,강서구 마곡동에 있는 2014년에 지어진 마곡엠벨리(15단지) 아파트은/는 14.0층 59.79m²(임대면적) 기준으로 보증금 32681만원 전세로 거래되었습니다.
서초구 잠원동 전세,서초구 잠원동에 아파트 전세 보여주세요.,서초구 잠원동에 있는 1997년에 지어진 잠원현대훼밀리 아파트은/는 17.0층 59.56m²(임대면적) 기준으로 보증금 61000만원 전세로 거래되었습니다.
강서구 마곡동 월세,강서구 마곡동에 아파트 월세 보여주세요.,강서구 마곡동에 있는 2014년에 지어진 마곡엠벨리(15단지) 아파트은/는 3.0층 59.94m²(임대면적) 기준으로 보증금 6412만원 임대료는 42만원에 월세로 거래되었습니다.
광진구 광장동 월세,광진구 광장동에 아파트 월세 보여주세요.,광진구 광장동에 있는 2000년에 지어진 현대파크빌 아파트은/는 4.0층 59.55m²(임대면적) 기준으로 보증금 50000만원 임대료는 10만원에 월세로 거래되었습니다.
강남구 대치동 전세,강남구 대치동에 아파트 전세 보여주세요.,강남구 대치동에 있는 2015년에 지어진 래미안대치팰리스 아파트은/는 2.0층 114.14m²(임대면적) 기준으로 보증금 240000만원 전세로 거래되었습니다.
도봉구 창동 월세,도봉구 창동에 연립다세대 월세 보여주세요.,도봉구 창동에 있는 2022년에 지어진 엘리시아 연립다세대은/는 9.0층 46.44m²(임대면적) 기준으로 보증금 5000만원 임대료는 122만원에 월세로 거래되었습니다.
강서구 화곡동 전세,강서구 화곡동에 연립다세대 전세 보여주세요.,강서구 화곡동에 있는 2000년에 지어진 로얄하이츠B동 연립다세대은/는 4.0층 54.14m²(임대면적) 기준으로 보증금 16000만원 전세로 거래되었습니다.
은평구 진관동 월세,은평구 진관동에 아파트 월세 보여주세요.,은평구 진관동에 있는 2019년에 지어진 은뜨락 아파트은/는 6.0층 44.44m²(임대면적) 기준으로 보증금 6457만원 임대료는 38만원에 월세로 거래되었습니다.
송파구 잠실동 전세,송파구 잠실동에 아파트 전세 보여주세요.,송파구 잠실동에 있는 2006년에 지어진 레이크팰리스 아파트은/는 13.0층 84.82m²(임대면적) 기준으로 보증금 128000만원 전세로 거래되었습니다.
송파구 장지동 전세,송파구 장지동에 아파트 전세 보여주세요.,송파구 장지동에 있는 2013년에 지어진 위례24단지(꿈에그린) 아파트은/는 4.0층 59.63m²(임대면적) 기준으로 보증금 51700만원 전세로 거래되었습니다.
중구 황학동 월세,중구 황학동에 오피스텔 월세 보여주세요.,중구 황학동에 있는 2018년에 지어진 벨로하우스황학 오피스텔은/는 5.0층 34.9m²(임대면적) 기준으로 보증금 22050만원 임대료는 5만원에 월세로 거래되었습니다.
동대문구 답십리동 전세,동대문구 답십리동에 오피스텔 전세 보여주세요.,동대문구 답십리동에 있는 2019년에 지어진 한성아펠시티 오피스텔은/는 10.0층 22.14m²(임대면적) 기준으로 보증금 17600만원 전세로 거래되었습니다.
도봉구 도봉동 월세,도봉구 도봉동에 아파트 월세 보여주세요.,도봉구 도봉동에 있는 1992년에 지어진 럭키 아파트은/는 3.0층 84.86m²(임대면적) 기준으로 보증금 10000만원 임대료는 70만원에 월세로 거래되었습니다.
강서구 방화동 전세,강서구 방화동에 연립다세대 전세 보여주세요.,강서구 방화동에 있는 2015년에 지어진 제이엘카운티(612-71) 연립다세대은/는 7.0층 51.7m²(임대면적) 기준으로 보증금 20000만원 전세로 거래되었습니다.
동작구 상도동 전세,동작구 상도동에 아파트 전세 보여주세요.,동작구 상도동에 있는 2004년에 지어진 래미안상도3차 아파트은/는 6.0층 84.96m²(임대면적) 기준으로 보증금 65000만원 전세로 거래되었습니다.
강서구 화곡동 월세,강서구 화곡동에 연립다세대 월세 보여주세요.,강서구 화곡동에 있는 2000년에 지어진 우진빌라 연립다세대은/는 -1.0층 55.32m²(임대면적) 기준으로 보증금 3000만원 임대료는 45만원에 월세로 거래되었습니다.
서초구 양재동 월세,서초구 양재동에 연립다세대 월세 보여주세요.,서초구 양재동에 있는 2020년에 지어진 백년빌 연립다세대은/는 2.0층 29.5m²(임대면적) 기준으로 보증금 11135만원 임대료는 27만원에 월세로 거래되었습니다.
강남구 일원동 전세,강남구 일원동에 연립다세대 전세 보여주세요.,강남구 일원동에 있는 2020년에 지어진 워너빌 연립다세대은/는 2.0층 23.96m²(임대면적) 기준으로 보증금 25000만원 전세로 거래되었습니다.
노원구 중계동 전세,노원구 중계동에 아파트 전세 보여주세요.,노원구 중계동에 있는 1988년에 지어진 동진 아파트은/는 1.0층 47.61m²(임대면적) 기준으로 보증금 14000만원 전세로 거래되었습니다.
성북구 정릉동 월세,성북구 정릉동에 아파트 월세 보여주세요.,성북구 정릉동에 있는 2005년에 지어진 정릉풍림아이원 아파트은/는 6.0층 59.88m²(임대면적) 기준으로 보증금 5000만원 임대료는 125만원에 월세로 거래되었습니다.
서초구 반포동 전세,서초구 반포동에 아파트 전세 보여주세요.,서초구 반포동에 있는 2009년에 지어진 반포자이 아파트은/는 28.0층 84.98m²(임대면적) 기준으로 보증금 77175만원 전세로 거래되었습니다.
용산구 이촌동 전세,용산구 이촌동에 아파트 전세 보여주세요.,용산구 이촌동에 있는 1974년에 지어진 왕궁 아파트은/는 4.0층 102.48m²(임대면적) 기준으로 보증금 40000만원 전세로 거래되었습니다.
강남구 대치동 전세,강남구 대치동에 아파트 전세 보여주세요.,강남구 대치동에 있는 2015년에 지어진 래미안대치팰리스 아파트은/는 2.0층 94.49m²(임대면적) 기준으로 보증금 180000만원 전세로 거래되었습니다.
서초구 반포동 전세,서초구 반포동에 아파트 전세 보여주세요.,서초구 반포동에 있는 2023년에 지어진 래미안원베일리 아파트은/는 16.0층 84.98m²(임대면적) 기준으로 보증금 175000만원 전세로 거래되었습니다.
동대문구 장안동 전세,동대문구 장안동에 아파트 전세 보여주세요.,동대문구 장안동에 있는 2003년에 지어진 래미안장안 아파트은/는 10.0층 84.77m²(임대면적) 기준으로 보증금 49610만원 전세로 거래되었습니다.
영등포구 신길동 전세,영등포구 신길동에 아파트 전세 보여주세요.,영등포구 신길동에 있는 2017년에 지어진 래미안에스티움 아파트은/는 22.0층 84.95m²(임대면적) 기준으로 보증금 69000만원 전세로 거래되었습니다.
동대문구 휘경동 전세,동대문구 휘경동에 아파트 전세 보여주세요.,동대문구 휘경동에 있는 2000년에 지어진 롯데 아파트은/는 15.0층 59.94m²(임대면적) 기준으로 보증금 48000만원 전세로 거래되었습니다.
강서구 마곡동 전세,강서구 마곡동에 아파트 전세 보여주세요.,강서구 마곡동에 있는 2016년에 지어진 마곡엠밸리11단지 아파트은/는 14.0층 59.79m²(임대면적) 기준으로 보증금 33750만원 전세로 거래되었습니다.
영등포구 신길동 전세,영등포구 신길동에 아파트 전세 보여주세요.,영등포구 신길동에 있는 2017년에 지어진 래미안에스티움 아파트은/는 9.0층 84.97m²(임대면적) 기준으로 보증금 70000만원 전세로 거래되었습니다.
송파구 마천동 전세,송파구 마천동에 연립다세대 전세 보여주세요.,송파구 마천동에 있는 2019년에 지어진 라비앙빌리지 연립다세대은/는 3.0층 28.42m²(임대면적) 기준으로 보증금 24000만원 전세로 거래되었습니다.
