구분,질문,답변
역삼동/월세/보증금,역삼동 월세 보증금 가장비싼 높은 고액,역삼동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 140000만원 월세로 거래되었습니다.
방학동/월세/보증금,방학동 월세 보증금 가장비싼 높은 고액,방학동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 16000만원 월세로 거래되었습니다.
방화동/월세/보증금,방화동 월세 보증금 가장비싼 높은 고액,방화동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 39500만원 월세로 거래되었습니다.
중화동/월세/보증금,중화동 월세 보증금 가장비싼 높은 고액,중화동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 20000만원 월세로 거래되었습니다.
구의동/월세/보증금,구의동 월세 보증금 가장비싼 높은 고액,구의동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 80000만원 월세로 거래되었습니다.
증산동/월세/보증금,증산동 월세 보증금 가장비싼 높은 고액,증산동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 30000만원 월세로 거래되었습니다.
송정동/월세/보증금,송정동 월세 보증금 가장비싼 높은 고액,송정동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 33000만원 월세로 거래되었습니다.
서초동/월세/보증금,서초동 월세 보증금 가장비싼 높은 고액,서초동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 130000만원 월세로 거래되었습니다.
여의도동/월세/보증금,여의도동 월세 보증금 가장비싼 높은 고액,여의도동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 60000만원 월세로 거래되었습니다.
장위동/월세/보증금,장위동 월세 보증금 가장비싼 높은 고액,장위동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 43000만원 월세로 거래되었습니다.
양평동6가/월세/보증금,양평동6가 월세 보증금 가장비싼 높은 고액,양평동6가에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 28000만원 월세로 거래되었습니다.
신정동/월세/보증금,신정동 월세 보증금 가장비싼 높은 고액,신정동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 67000만원 월세로 거래되었습니다.
길동/월세/보증금,길동 월세 보증금 가장비싼 높은 고액,길동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 45000만원 월세로 거래되었습니다.
정릉동/월세/보증금,정릉동 월세 보증금 가장비싼 높은 고액,정릉동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 25000만원 월세로 거래되었습니다.
노고산동/월세/보증금,노고산동 월세 보증금 가장비싼 높은 고액,노고산동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 30000만원 월세로 거래되었습니다.
신내동/월세/보증금,신내동 월세 보증금 가장비싼 높은 고액,신내동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 27300만원 월세로 거래되었습니다.
양평동1가/월세/보증금,양평동1가 월세 보증금 가장비싼 높은 고액,양평동1가에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 21400만원 월세로 거래되었습니다.
고덕동/월세/보증금,고덕동 월세 보증금 가장비싼 높은 고액,고덕동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 84000만원 월세로 거래되었습니다.
잠원동/월세/보증금,잠원동 월세 보증금 가장비싼 높은 고액,잠원동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 75000만원 월세로 거래되었습니다.
일원동/월세/보증금,일원동 월세 보증금 가장비싼 높은 고액,일원동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 130000만원 월세로 거래되었습니다.
마천동/월세/보증금,마천동 월세 보증금 가장비싼 높은 고액,마천동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 10294만원 월세로 거래되었습니다.
신림동/월세/보증금,신림동 월세 보증금 가장비싼 높은 고액,신림동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 40000만원 월세로 거래되었습니다.
암사동/월세/보증금,암사동 월세 보증금 가장비싼 높은 고액,암사동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 53550만원 월세로 거래되었습니다.
원효로1가/월세/보증금,원효로1가 월세 보증금 가장비싼 높은 고액,원효로1가에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 22000만원 월세로 거래되었습니다.
오류동/월세/보증금,오류동 월세 보증금 가장비싼 높은 고액,오류동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 14900만원 월세로 거래되었습니다.
봉천동/월세/보증금,봉천동 월세 보증금 가장비싼 높은 고액,봉천동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 50000만원 월세로 거래되었습니다.
둔촌동/월세/보증금,둔촌동 월세 보증금 가장비싼 높은 고액,둔촌동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 47000만원 월세로 거래되었습니다.
자양동/월세/보증금,자양동 월세 보증금 가장비싼 높은 고액,자양동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 55000만원 월세로 거래되었습니다.
쌍문동/월세/보증금,쌍문동 월세 보증금 가장비싼 높은 고액,쌍문동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 28000만원 월세로 거래되었습니다.
번동/월세/보증금,번동 월세 보증금 가장비싼 높은 고액,번동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 12000만원 월세로 거래되었습니다.
홍은동/월세/보증금,홍은동 월세 보증금 가장비싼 높은 고액,홍은동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 19140만원 월세로 거래되었습니다.
중계동/월세/보증금,중계동 월세 보증금 가장비싼 높은 고액,중계동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 35000만원 월세로 거래되었습니다.
행당동/월세/보증금,행당동 월세 보증금 가장비싼 높은 고액,행당동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 60000만원 월세로 거래되었습니다.
신천동/월세/보증금,신천동 월세 보증금 가장비싼 높은 고액,신천동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 84000만원 월세로 거래되었습니다.
용답동/월세/보증금,용답동 월세 보증금 가장비싼 높은 고액,용답동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 24000만원 월세로 거래되었습니다.
장안동/월세/보증금,장안동 월세 보증금 가장비싼 높은 고액,장안동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 33000만원 월세로 거래되었습니다.
풍납동/월세/보증금,풍납동 월세 보증금 가장비싼 높은 고액,풍납동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 37000만원 월세로 거래되었습니다.
등촌동/월세/보증금,등촌동 월세 보증금 가장비싼 높은 고액,등촌동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 40000만원 월세로 거래되었습니다.
흑석동/월세/보증금,흑석동 월세 보증금 가장비싼 높은 고액,흑석동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 40000만원 월세로 거래되었습니다.
답십리동/월세/보증금,답십리동 월세 보증금 가장비싼 높은 고액,답십리동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 47000만원 월세로 거래되었습니다.
천호동/월세/보증금,천호동 월세 보증금 가장비싼 높은 고액,천호동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 70000만원 월세로 거래되었습니다.
이촌동/월세/보증금,이촌동 월세 보증금 가장비싼 높은 고액,이촌동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 55000만원 월세로 거래되었습니다.
성북동1가/월세/보증금,성북동1가 월세 보증금 가장비싼 높은 고액,성북동1가에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 18000만원 월세로 거래되었습니다.
신길동/월세/보증금,신길동 월세 보증금 가장비싼 높은 고액,신길동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 46000만원 월세로 거래되었습니다.
면목동/월세/보증금,면목동 월세 보증금 가장비싼 높은 고액,면목동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 29000만원 월세로 거래되었습니다.
천왕동/월세/보증금,천왕동 월세 보증금 가장비싼 높은 고액,천왕동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 12197만원 월세로 거래되었습니다.
공항동/월세/보증금,공항동 월세 보증금 가장비싼 높은 고액,공항동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 17000만원 월세로 거래되었습니다.
구산동/월세/보증금,구산동 월세 보증금 가장비싼 높은 고액,구산동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 16000만원 월세로 거래되었습니다.
돈암동/월세/보증금,돈암동 월세 보증금 가장비싼 높은 고액,돈암동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 50000만원 월세로 거래되었습니다.
청량리동/월세/보증금,청량리동 월세 보증금 가장비싼 높은 고액,청량리동에서 보증금이 가장비싸게 거래된 내역은 m²(임대면적) 기준으로 보증금 4000만원 월세로 거래되었습니다.
